rep,method,total_causal_features,causal_removed,causal_remaining,causal_selected,selection_accuracy,selected_features_original,selected_features_truncated,accepted_sets,accepted_pvals
14,shat,6,0,6,6,1.0,"0,1,2,3,4,5,8,10","0,1,2,3,4,5,8,10","[(0, 1, 3, 4), (0, 1, 2, 3, 4), (0, 1, 3, 4, 5), (0, 1, 2, 3, 4, 5), (0, 1, 3, 4, 5, 10), (0, 1, 3, 5, 8, 10), (0, 1, 2, 3, 5, 8, 10), (0, 1, 2, 3, 4, 5, 8, 10)]","[0.04803727539895564, 0.09417508874006147, 0.389731764862828, 0.3776145650139001, 0.04001854317682677, 0.08895427068200236, 0.08274940335750673, 0.07926554840539334]"
14,sgreedy,6,0,6,0,0.0,"6,11","6,11","[(6, 11)]",[8.092220806484644e-10]
14,shat,6,1,5,3,0.6,"1,3,4,11","0,2,3,10","[(0, 2, 3, 10)]",[]
14,sgreedy,6,1,5,0,0.0,"6,11","5,10","[(5, 10)]",[8.092220806484644e-10]
14,shat,6,2,4,2,0.5,"3,4,11","1,2,9","[(1, 2, 9)]",[]
14,sgreedy,6,2,4,0,0.0,"6,11","4,9","[(4, 9)]",[8.092220806484644e-10]
14,shat,6,3,3,2,0.6666666666666666,"3,4,11","0,1,8","[(0, 1, 8)]",[]
14,sgreedy,6,3,3,0,0.0,"6,11","3,8","[(3, 8)]",[8.092220806484644e-10]
14,shat,6,4,2,0,0.0,"6,11","2,7","[(2, 7)]",[]
14,sgreedy,6,4,2,0,0.0,"6,11","2,7","[(2, 7)]",[8.092220806484644e-10]
14,shat,6,5,1,0,0.0,"6,11","1,6","[(1, 6)]",[]
14,sgreedy,6,5,1,0,0.0,"6,11","1,6","[(1, 6)]",[8.092220806484644e-10]
14,shat,6,6,0,0,0.0,"6,11","0,5","[(0, 5)]",[]
14,sgreedy,6,6,0,0,0.0,"6,11","0,5","[(0, 5)]",[8.092220806484644e-10]
15,shat,6,0,6,5,0.8333333333333334,"0,1,2,4,5,6,7,10","0,1,2,4,5,6,7,10","[(0, 2, 3), (1, 2, 3), (1, 2, 6), (2, 6, 7), (1, 2, 5, 6), (1, 2, 4, 5, 6), (1, 2, 5, 6, 10), (0, 1, 2, 5, 6, 10), (0, 1, 2, 4, 5, 6, 10), (0, 1, 2, 5, 6, 7, 10), (0, 1, 2, 4, 5, 6, 7, 10)]","[0.02357074893773602, 0.10925201573489543, 0.032014918999594695, 0.013731927223044173, 0.09784985741551445, 0.02729788912703081, 0.1478845327383996, 0.30376158221062677, 0.23882678461331167, 0.12653688799568677, 0.025823499423346913]"
15,sgreedy,6,0,6,5,0.8333333333333334,"1,2,3,4,5,11","1,2,3,4,5,11","[(1, 2, 3), (1, 2, 3, 4), (1, 2, 3, 4, 11), (1, 2, 3, 4, 5, 11), (0, 1, 2, 3, 4, 5, 11), (1, 2, 3, 4, 5, 11)]","[0.10925201573489543, 0.866948542270783, 0.024087915600697785, 0.019867122694167596, 0.047935562287131896, 0.019867122694167596]"
15,shat,6,1,5,3,0.6,"1,2,5,6,7,10","0,1,4,5,6,9","[(0, 1, 2), (0, 1, 5), (1, 5, 6), (0, 1, 4, 5), (0, 1, 3, 4, 5), (0, 1, 4, 5, 9), (0, 1, 4, 5, 6, 9)]","[0.10925201573489543, 0.032014918999594695, 0.013731927223044173, 0.09784985741551445, 0.02729788912703081, 0.1478845327383996, 0.010523238589421703]"
15,sgreedy,6,1,5,4,0.8,"1,2,3,4,11","0,1,2,3,10","[(0, 1, 2), (0, 1, 2, 3), (0, 1, 2, 3, 10), (0, 1, 2, 3, 4, 10), (0, 1, 2, 3, 10)]","[0.10925201573489543, 0.866948542270783, 0.024087915600697785, 0.019867122694167596, 0.024087915600697785]"
15,shat,6,2,4,3,0.75,"2,4,5,6,7","0,2,3,4,5","[(0, 1, 6), (0, 4, 5), (0, 2, 4, 5), (0, 2, 3, 4, 5)]","[0.012036280727291968, 0.013731927223044173, 0.016683531773422588, 0.03359016591725259]"
15,sgreedy,6,2,4,2,0.5,"2,3,8","0,1,6","[(0, 1, 6)]",[0.012036280727291968]
15,shat,6,3,3,2,0.6666666666666666,"3,4,6","0,1,3","[(0, 1, 3)]",[]
15,sgreedy,6,3,3,2,0.6666666666666666,"3,4,6","0,1,3","[(0, 1, 3)]",[0.0017112456436407285]
15,shat,6,4,2,0,0.0,"7,10","3,6","[(3, 6)]",[]
15,sgreedy,6,4,2,0,0.0,"6,8,11","2,4,7","[(2, 4, 7)]",[0.0004399776953660939]
15,shat,6,5,1,0,0.0,"7,10","2,5","[(2, 5)]",[]
15,sgreedy,6,5,1,0,0.0,"6,8,11","1,3,6","[(1, 3, 6)]",[0.0004399776953660939]
15,shat,6,6,0,0,0.0,"7,10","1,4","[(1, 4)]",[]
15,sgreedy,6,6,0,0,0.0,"6,8,11","0,2,5","[(0, 2, 5)]",[0.0004399776953660939]
16,shat,6,0,6,1,0.16666666666666666,"1,6,7,9,11","1,6,7,9,11","[(4,), (0, 4), (4, 5), (0, 4, 5), (4, 5, 8), (0, 3, 4, 5), (0, 1, 3, 4, 5), (1, 6, 7, 9, 11)]","[0.010099496787558242, 0.5950133359022101, 0.17383073117930012, 0.37951710704546243, 0.588830811025473, 0.45746761184698626, 0.5414925712211607, 0.04093386692432617]"
16,sgreedy,6,0,6,4,0.6666666666666666,"0,1,4,5,8","0,1,4,5,8","[(4,), (4, 5), (4, 5, 8), (0, 4, 5, 8), (0, 1, 4, 5, 8), (0, 1, 2, 4, 5, 8), (0, 1, 4, 5, 8)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473, 0.6591856366559438, 0.5671455882801762, 0.39258956642433096, 0.5671455882801762]"
16,shat,6,1,5,1,0.2,"1,6,7,9,11","0,5,6,8,10","[(3,), (0, 3), (2, 4), (3, 4), (0, 3, 4), (1, 3, 4), (2, 3, 4), (3, 4, 7), (0, 3, 4, 7), (0, 1, 3, 4, 7), (0, 5, 6, 8, 10)]","[0.010099496787558242, 0.03218720600081376, 0.4244475553248356, 0.17383073117930012, 0.18847472623262806, 0.1167638723250483, 0.5226680643739989, 0.588830811025473, 0.5301348438905664, 0.3130876584810961, 0.04093386692432617]"
16,sgreedy,6,1,5,3,0.6,"1,4,5,8","0,3,4,7","[(3,), (3, 4), (3, 4, 7), (0, 3, 4, 7), (0, 1, 3, 4, 7), (0, 3, 4, 7)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473, 0.5301348438905664, 0.3130876584810961, 0.5301348438905664]"
16,shat,6,2,4,3,0.75,"2,4,5,8","0,2,3,6","[(2,), (1, 3), (2, 3), (0, 2, 3), (1, 2, 3), (2, 3, 6), (0, 2, 3, 6)]","[0.010099496787558242, 0.4244475553248356, 0.17383073117930012, 0.1167638723250483, 0.5226680643739989, 0.588830811025473, 0.39166183819930206]"
16,sgreedy,6,2,4,2,0.5,"4,5,8","2,3,6","[(2,), (2, 3), (2, 3, 6), (0, 2, 3, 6), (2, 3, 6)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473, 0.39166183819930206, 0.588830811025473]"
16,shat,6,3,3,2,0.6666666666666666,"4,5,8","1,2,5","[(1,), (0, 2), (1, 2), (0, 1, 2), (1, 2, 5)]","[0.010099496787558242, 0.4244475553248356, 0.17383073117930012, 0.5226680643739989, 0.588830811025473]"
16,sgreedy,6,3,3,2,0.6666666666666666,"4,5","1,2","[(1,), (1, 2), (1, 2, 5), (1, 2)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473, 0.17383073117930012]"
16,shat,6,4,2,2,1.0,"4,5,8","0,1,4","[(0,), (0, 1), (0, 1, 4)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473]"
16,sgreedy,6,4,2,2,1.0,"4,5","0,1","[(0,), (0, 1), (0, 1, 4), (0, 1)]","[0.010099496787558242, 0.17383073117930012, 0.588830811025473, 0.17383073117930012]"
16,shat,6,5,1,1,1.0,5,0,"[(0,)]",[]
16,sgreedy,6,5,1,1,1.0,5,0,"[(0,)]",[0.0031690680781920107]
16,shat,6,6,0,0,0.0,"6,9,11","0,3,5","[(0, 3, 5)]",[]
16,sgreedy,6,6,0,0,0.0,"6,9,11","0,3,5","[(0, 3, 5)]",[0.0002057052014785252]
17,shat,6,0,6,6,1.0,"0,1,2,3,4,5,6,7","0,1,2,3,4,5,6,7","[(0, 3, 5), (0, 3, 6), (3, 4, 6), (0, 3, 4, 6), (0, 1, 3, 4, 6), (0, 3, 4, 5, 6), (0, 1, 3, 4, 5, 6), (0, 3, 4, 5, 6, 7), (0, 1, 3, 4, 5, 6, 7), (0, 1, 2, 3, 4, 5, 6, 7)]","[0.04098109951069008, 0.012829849514782775, 0.2980618519571025, 0.07672944439919807, 0.29906377283777, 0.5250945943875089, 0.5943156814492891, 0.019739200136111194, 0.021650917656772187, 0.02404040425263447]"
17,sgreedy,6,0,6,5,0.8333333333333334,"0,1,2,3,5,6,7,10","0,1,2,3,5,6,7,10","[(0, 1, 2, 3, 6, 7, 10), (0, 1, 2, 3, 5, 6, 7, 10), (0, 2, 3, 5, 6, 7, 10), (0, 1, 2, 3, 5, 6, 7, 10)]","[0.12938204839877385, 0.01569026590215574, 0.01769821619062751, 0.015690265902148087]"
17,shat,6,1,5,4,0.8,"1,3,4,5,6,10","0,2,3,4,5,9","[(2, 3, 5), (2, 3, 4, 5), (0, 2, 3, 4, 5), (0, 2, 3, 4, 5, 9)]","[0.2980618519571025, 0.3583744981802067, 0.13821196621755674, 0.21481008543033245]"
17,sgreedy,6,1,5,4,0.8,"1,3,4,5,6,10","0,2,3,4,5,9","[(2, 3, 5, 9), (2, 3, 4, 5, 9), (0, 2, 3, 4, 5, 9), (0, 1, 2, 3, 4, 5, 9), (0, 2, 3, 4, 5, 9)]","[0.47806168070678323, 0.4604596898569857, 0.21481008543033245, 0.21682918773148488, 0.21481008543033245]"
17,shat,6,2,4,3,0.75,"3,4,5,6,10","1,2,3,4,8","[(1, 2, 4), (1, 2, 3, 4), (1, 2, 3, 4, 8)]","[0.2980618519571025, 0.3583744981802067, 0.4604596898569857]"
17,sgreedy,6,2,4,3,0.75,"3,4,5,6,10","1,2,3,4,8","[(1, 2, 4, 8), (1, 2, 3, 4, 8), (0, 1, 2, 3, 4, 8), (1, 2, 3, 4, 8)]","[0.47806168070678323, 0.4604596898569857, 0.45763383254811585, 0.4604596898569857]"
17,shat,6,3,3,3,1.0,"3,4,5,6,10","0,1,2,3,7","[(0, 1, 3), (0, 1, 2, 3), (0, 1, 2, 3, 7)]","[0.2980618519571025, 0.3583744981802067, 0.4604596898569857]"
17,sgreedy,6,3,3,3,1.0,"3,4,5,6,10","0,1,2,3,7","[(0, 1, 3, 7), (0, 1, 2, 3, 7), (0, 1, 2, 3), (0, 1, 2, 3, 7)]","[0.47806168070678323, 0.4604596898569857, 0.3583744981802067, 0.4604596898569857]"
17,shat,6,4,2,0,0.0,"6,10,11","2,6,7","[(2, 6, 7)]",[]
17,sgreedy,6,4,2,0,0.0,"6,10,11","2,6,7","[(2, 6, 7)]",[5.44518237392021e-08]
17,shat,6,5,1,0,0.0,"6,10,11","1,5,6","[(1, 5, 6)]",[]
17,sgreedy,6,5,1,0,0.0,"6,10,11","1,5,6","[(1, 5, 6)]",[5.44518237392021e-08]
17,shat,6,6,0,0,0.0,"6,10,11","0,4,5","[(0, 4, 5)]",[]
17,sgreedy,6,6,0,0,0.0,"6,10,11","0,4,5","[(0, 4, 5)]",[5.44518237392021e-08]
18,shat,6,0,6,6,1.0,"0,1,2,3,4,5,6,7,9,11","0,1,2,3,4,5,6,7,9,11","[(1, 3), (0, 1, 5), (1, 3, 5), (0, 1, 3, 5), (0, 1, 2, 3, 5), (0, 1, 3, 4, 5), (0, 1, 3, 4, 11), (0, 1, 3, 4, 10, 11), (0, 1, 2, 3, 4, 10, 11), (3, 4, 5, 6, 7, 9, 11), (0, 3, 4, 5, 6, 7, 9, 11), (1, 3, 4, 5, 6, 7, 9, 11), (0, 1, 3, 4, 5, 6, 7, 9, 11), (1, 2, 3, 4, 5, 6, 7, 9, 11), (0, 1, 2, 3, 4, 5, 6, 7, 9, 11)]","[0.12258879364603957, 0.413392032943816, 0.33895211832842786, 0.5979079721764692, 0.6137783795744844, 0.7922224533412175, 0.011494990447565993, 0.05083252578524645, 0.012680360974715081, 0.20684772495864495, 0.207580965070412, 0.2789903239688442, 0.279043315640553, 0.2677172406726056, 0.2639449570365724]"
18,sgreedy,6,0,6,4,0.6666666666666666,"0,1,3,5,8","0,1,3,5,8","[(1, 3), (1, 3, 5), (0, 1, 3, 5), (0, 1, 3, 5, 8), (0, 1, 3, 4, 5, 8), (0, 1, 3, 5, 8)]","[0.12258879364603957, 0.33895211832842786, 0.5979079721764692, 0.5113757321784537, 0.5281669319132349, 0.5113757321784537]"
18,shat,6,1,5,5,1.0,"1,2,3,4,5,6,7,9,11","0,1,2,3,4,5,6,8,10","[(0, 2), (0, 2, 4), (0, 1, 2, 4), (0, 2, 3, 4), (0, 2, 4, 7), (0, 1, 2, 4, 7), (0, 2, 3, 9, 10), (0, 2, 3, 6, 9, 10), (2, 3, 4, 5, 6, 8, 10), (0, 2, 3, 4, 5, 6, 8, 10), (0, 1, 2, 3, 4, 5, 6, 8, 10)]","[0.12258879364603957, 0.33895211832842786, 0.260519355290471, 0.6897573906286683, 0.16349690473514222, 0.11031798216319529, 0.023092887754792613, 0.012588279167637554, 0.20684772495864495, 0.2789903239688442, 0.2677172406726056]"
18,sgreedy,6,1,5,4,0.8,"1,2,3,5,8","0,1,2,4,7","[(0, 2), (0, 2, 4), (0, 2, 4, 7), (0, 1, 2, 4, 7), (0, 1, 2, 3, 4, 7), (0, 1, 2, 4, 7)]","[0.12258879364603957, 0.33895211832842786, 0.16349690473514222, 0.1103179821631653, 0.14166834510156923, 0.11031798216319529]"
18,shat,6,2,4,4,1.0,"2,3,4,5,6,7,9,11","0,1,2,3,4,5,7,9","[(1, 3, 6), (1, 2, 3, 6), (1, 2, 3, 4, 5, 7, 9), (0, 1, 2, 3, 4, 5, 7, 9)]","[0.013716365144767121, 0.012858991646117715, 0.20684772495864495, 0.20295489574052203]"
18,sgreedy,6,2,4,1,0.25,"5,6,7,11","3,4,5,9","[(3, 4, 5, 9)]",[5.93027064855951e-06]
18,shat,6,3,3,3,1.0,"3,4,5,6,7,9,11","0,1,2,3,4,6,8","[(0, 2, 5), (0, 1, 2, 5), (0, 1, 2, 3, 4, 6, 8)]","[0.013716365144767121, 0.012858991646117715, 0.20684772495864495]"
18,sgreedy,6,3,3,1,0.3333333333333333,"5,6,7,11","2,3,4,8","[(2, 3, 4, 8)]",[5.93027064855951e-06]
18,shat,6,4,2,1,0.5,"5,8","1,4","[(1, 4)]",[]
18,sgreedy,6,4,2,1,0.5,"5,6,7,11","1,2,3,7","[(1, 2, 3, 7)]",[5.93027064855951e-06]
18,shat,6,5,1,1,1.0,"5,8","0,3","[(0, 3)]",[]
18,sgreedy,6,5,1,1,1.0,"5,6,7,11","0,1,2,6","[(0, 1, 2, 6)]",[5.93027064855951e-06]
18,shat,6,6,0,0,0.0,"6,7,9","0,1,3","[(0, 1, 3)]",[]
18,sgreedy,6,6,0,0,0.0,"6,7,11","0,1,5","[(0, 1, 5)]",[5.4516762531652966e-12]
19,shat,6,0,6,6,1.0,"0,1,2,3,4,5,7,8","0,1,2,3,4,5,7,8","[(0, 1, 2, 4), (0, 1, 3, 4), (0, 1, 5, 7), (0, 1, 2, 5, 7), (0, 1, 3, 5, 7), (0, 1, 2, 5, 7, 8), (0, 1, 3, 5, 7, 8), (0, 1, 3, 5, 7, 10), (0, 1, 2, 3, 5, 7, 8), (0, 1, 2, 3, 4, 5, 7, 8)]","[0.01906670688803282, 0.12821541300534187, 0.023297261862505112, 0.017568386190544502, 0.010634819981580177, 0.07495803566592898, 0.15996187089292985, 0.04571855304729996, 0.12398993846883474, 0.011296486457518124]"
19,sgreedy,6,0,6,2,0.3333333333333333,"0,3","0,3","[(0, 3)]",[0.0014111848603568442]
19,shat,6,1,5,4,0.8,"1,3,4,5,7,8,10","0,2,3,4,6,7,9","[(0, 1, 4, 7), (0, 1, 3, 4, 9), (0, 1, 2, 4, 6, 7), (0, 1, 2, 3, 4, 6, 7), (0, 2, 3, 4, 6, 7, 9)]","[0.03804554818830212, 0.021713308895157966, 0.0356970336648323, 0.018427978924392883, 0.011974916178135559]"
19,sgreedy,6,1,5,1,0.2,"1,6,9,11","0,5,8,10","[(0, 5, 8, 10)]",[3.310212661263794e-06]
19,shat,6,2,4,3,0.75,"3,4,5,7,8","1,2,3,5,6","[(1, 2, 3, 5, 6)]",[]
19,sgreedy,6,2,4,0,0.0,"6,9,11","4,7,9","[(4, 7, 9)]",[2.4629073408509836e-06]
19,shat,6,3,3,3,1.0,"3,4,5,7,8","0,1,2,4,5","[(0, 1, 2, 4, 5)]",[]
19,sgreedy,6,3,3,0,0.0,"6,9,11","3,6,8","[(3, 6, 8)]",[2.4629073408509836e-06]
19,shat,6,4,2,0,0.0,"6,9,11","2,5,7","[(2, 5, 7)]",[]
19,sgreedy,6,4,2,0,0.0,"6,9,11","2,5,7","[(2, 5, 7)]",[2.4629073408509836e-06]
19,shat,6,5,1,0,0.0,"6,9,11","1,4,6","[(1, 4, 6)]",[]
19,sgreedy,6,5,1,0,0.0,"6,9,11","1,4,6","[(1, 4, 6)]",[2.4629073408509836e-06]
19,shat,6,6,0,0,0.0,"6,9,11","0,3,5","[(0, 3, 5)]",[]
19,sgreedy,6,6,0,0,0.0,"6,9,11","0,3,5","[(0, 3, 5)]",[2.4629073408509836e-06]
